measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Pancreatic cancer,Rate,2019,105.01254067760537,138.5105412021586,78.15644601531565
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Pancreatic cancer,Rate,2019,122.6717350401235,154.48683291736387,95.51679960283143
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Pancreatic cancer,Rate,2019,114.0411235396406,146.2023833023661,87.4748823419612
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Malignant skin melanoma,Rate,2019,25.85223847473167,49.52803598084128,15.450178990664938
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Malignant skin melanoma,Rate,2019,22.781026878518063,39.97931865254879,15.469973177302716
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Malignant skin melanoma,Rate,2019,24.282025937623377,40.39759599651423,16.677790786012665
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Ovarian cancer,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Ovarian cancer,Rate,2019,156.46280607123828,214.36642978360229,119.66373371105432
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Ovarian cancer,Rate,2019,79.99444257995542,109.59871862829061,61.18025053758558
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Testicular cancer,Rate,2019,31.57324279356532,42.76952008388672,22.984457343500775
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Testicular cancer,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Testicular cancer,Rate,2019,15.430850738018927,20.902828539539847,11.23323736116853
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Kidney cancer,Rate,2019,51.71364448208754,68.04484653127766,38.284016616892906
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Kidney cancer,Rate,2019,33.36875875690867,42.754005596521054,25.38505265466201
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Kidney cancer,Rate,2019,42.3344894954992,54.99215423929419,32.12031827041916
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Bladder cancer,Rate,2019,35.52286836473805,46.40909105318257,26.83861184406972
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Bladder cancer,Rate,2019,20.894163307445826,26.7796770391912,16.05654835023326
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Bladder cancer,Rate,2019,28.043678031210053,36.35025848806148,21.454742367775435
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Brain and central nervous system cancer,Rate,2019,118.15263863216624,164.15489880205465,72.03816549572969
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Brain and central nervous system cancer,Rate,2019,87.70803814935182,125.51453560867843,47.62619605593547
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Brain and central nervous system cancer,Rate,2019,102.58728539362508,138.99336053275545,65.60899456090826
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Thyroid cancer,Rate,2019,12.169905903291545,17.41280647038951,8.895806455820392
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Thyroid cancer,Rate,2019,26.95985661406302,34.30994053075537,20.699349545015163
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Thyroid cancer,Rate,2019,19.731535996736923,25.215318394572268,15.140910460031526
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Mesothelioma,Rate,2019,7.022881715355781,9.21166266685658,5.231731048347404
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Mesothelioma,Rate,2019,3.869202164386588,5.465348849419253,2.4962167355882556
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Mesothelioma,Rate,2019,5.41050594318203,7.222630765410356,4.046474038087532
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Schizophrenia,Rate,2019,197.20516995053094,267.26951057689035,136.7670462736929
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Schizophrenia,Rate,2019,190.94774180790026,250.12327183100714,128.1091473695735
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Schizophrenia,Rate,2019,194.005946513199,257.37487011254103,133.58862151988308
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Alcohol use disorders,Rate,2019,367.12799988858643,508.4745110144381,247.68484689675114
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Alcohol use disorders,Rate,2019,112.50127627318508,162.43282682172432,73.16053926233285
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Alcohol use disorders,Rate,2019,236.9454770703492,331.3312810607661,158.17029141665006
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Opioid use disorders,Rate,2019,58.86882569106442,83.91435670877205,38.88183453506419
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Opioid use disorders,Rate,2019,70.77979260116489,102.83827300731299,44.618131192869946
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Opioid use disorders,Rate,2019,64.9585231884234,91.97600035046841,42.817081084835394
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Cocaine use disorders,Rate,2019,31.56239216293925,45.51140038604556,20.1683179435983
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Cocaine use disorders,Rate,2019,12.801090425516094,19.588960858981356,7.447500497965375
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Cocaine use disorders,Rate,2019,21.970336950301753,31.738795248324177,14.085451867182895
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,HIV/AIDS resulting in other diseases,Rate,2019,365.99317408062217,394.5393313304587,337.5427559900457
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,HIV/AIDS resulting in other diseases,Rate,2019,121.97160600742316,132.74488012543273,111.05301842669012
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,HIV/AIDS resulting in other diseases,Rate,2019,241.23272905438026,258.33604368106586,224.80003085855395
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Diarrheal diseases,Rate,2019,196.0772473341279,255.7866623543731,148.29029047063898
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Diarrheal diseases,Rate,2019,179.6143930498885,229.0508630817052,138.92156257957663
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Diarrheal diseases,Rate,2019,187.66031499850826,240.72463378469908,144.85870347130637
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Typhoid fever,Rate,2019,0.3533070903035737,0.7427648087764479,0.16733782694390173
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Typhoid fever,Rate,2019,0.26463242684741134,0.8377076607353853,0.11147125888543896
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Typhoid fever,Rate,2019,0.3079705630338847,0.76627070723423,0.1576608472012321
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Paratyphoid fever,Rate,2019,0.08077520659925308,0.2134361912320741,0.011919161845091963
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Paratyphoid fever,Rate,2019,0.010201288842222232,0.02587173589565851,0.0010786699492245312
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Paratyphoid fever,Rate,2019,0.044693013307341545,0.1142672180183642,0.006684120588231265
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Other intestinal infectious diseases,Rate,2019,0.46352304526255805,0.7875954813802772,0.22185006393384846
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Other intestinal infectious diseases,Rate,2019,0.420799110522346,0.7573780659085511,0.17046073890915117
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Other intestinal infectious diseases,Rate,2019,0.4416796600505507,0.6841981610928386,0.24742814834274315
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Genital herpes,Rate,2019,3.769285294655404,9.132935008219563,1.1785680573280455
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Genital herpes,Rate,2019,8.847051207687532,21.752643538852936,2.859241786573888
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Genital herpes,Rate,2019,6.365385057685123,15.750081461364761,2.0080099699413387
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Other sexually transmitted infections,Rate,2019,1.8360505495343413,2.8055317226068284,1.1290163022739865
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Other sexually transmitted infections,Rate,2019,4.628540675513374,6.512597046474463,3.3022811154151492
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Other sexually transmitted infections,Rate,2019,3.263761688346563,4.427840003969788,2.359406777927171
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Acute hepatitis A,Rate,2019,4.097289897797734,5.781541477208974,2.8276020898408762
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Acute hepatitis A,Rate,2019,3.7249176099547117,5.293467389566054,2.51289698425318
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Acute hepatitis A,Rate,2019,3.906907823321439,5.475160836472085,2.712845757492268
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Acute hepatitis B,Rate,2019,1.684729840383462,2.4801669206854453,1.0758838715682775
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Acute hepatitis B,Rate,2019,1.8397743120708514,3.0859748430578975,1.0234354053182213
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Acute hepatitis B,Rate,2019,1.7639991338287675,2.6709074861149276,1.144414021370235
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Acute hepatitis C,Rate,2019,0.27542049110983424,0.5457833633630012,0.14786907341807332
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Acute hepatitis C,Rate,2019,0.26785299298828746,0.44296748120606666,0.15556231760617314
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Acute hepatitis C,Rate,2019,0.271551470675148,0.4546505426859528,0.16879656848388078
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Acute hepatitis E,Rate,2019,0.2342206651342823,0.3543422462646766,0.14819402277444985
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Acute hepatitis E,Rate,2019,0.22033788224695272,0.33660283682341324,0.14115995346174204
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Acute hepatitis E,Rate,2019,0.22712284101610264,0.34303317878383005,0.1480137213165538
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Leprosy,Rate,2019,0.12785245601401665,0.1929616734678454,0.07980810559454045
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Leprosy,Rate,2019,0.07108787931582343,0.1076999651615095,0.04362913478482679
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Leprosy,Rate,2019,0.09883053837570183,0.15015413974772393,0.0613880875152022
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Other unspecified infectious diseases,Rate,2019,40.59595229125268,62.21551027846224,27.038005969883493
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Other unspecified infectious diseases,Rate,2019,26.39130010076203,36.69720893354116,19.013386138710988
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Other unspecified infectious diseases,Rate,2019,33.33356666394216,46.78310810943716,23.84142141603039
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Amphetamine use disorders,Rate,2019,8.369803905116312,13.780412477231916,4.685132536781816
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Amphetamine use disorders,Rate,2019,5.900375768350559,10.263924637285319,2.8715918793707385
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Amphetamine use disorders,Rate,2019,7.107264057774618,11.637200691481988,4.093986337015082
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Cannabis use disorders,Rate,2019,27.08262089954081,40.240132213637374,16.632091564467505
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Cannabis use disorders,Rate,2019,8.488085895606334,13.11337368375669,5.162244529624659
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Cannabis use disorders,Rate,2019,17.575828198942265,26.385412415826316,11.116944547325847
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Other drug use disorders,Rate,2019,23.366367847065824,35.53235346203275,14.647293780117987
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Other drug use disorders,Rate,2019,15.57415382861928,22.218726986855792,10.404792696721604
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Other drug use disorders,Rate,2019,19.38245734129655,28.397065126410173,12.722527456687246
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Major depressive disorder,Rate,2019,286.01287585557054,397.143278530493,193.41879167319703
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Major depressive disorder,Rate,2019,327.1260103904489,448.51692419607036,222.70702661256965
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Major depressive disorder,Rate,2019,307.03271029683054,421.90749122520515,210.6029795495335
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Dysthymia,Rate,2019,78.97290842729564,122.71945320236277,49.47290872347156
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Dysthymia,Rate,2019,94.8558552261641,145.10045043501148,60.06562625349702
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Dysthymia,Rate,2019,87.09335256099018,132.67042450897216,55.29944960619321
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Bipolar disorder,Rate,2019,156.48064919044177,245.4638729305014,95.95981089417326
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Bipolar disorder,Rate,2019,185.76172824224662,281.2906118780207,112.35612834504352
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Bipolar disorder,Rate,2019,171.45113103021072,265.46735156327236,104.5091128621744
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Anxiety disorders,Rate,2019,373.79221103708113,531.3884581665534,247.55428843795772
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Anxiety disorders,Rate,2019,564.5476847636388,793.1585441503738,367.8810057010021
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Anxiety disorders,Rate,2019,471.31940087211285,665.4131698461371,310.3649624372778
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Anorexia nervosa,Rate,2019,6.434666879847405,10.77620663197424,3.450688793596079
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Anorexia nervosa,Rate,2019,16.694611271409496,27.42748145426657,9.376115488578984
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Anorexia nervosa,Rate,2019,11.680249220551827,19.242117940257938,6.674134697494555
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Bulimia nervosa,Rate,2019,24.68674607058501,38.537252539620596,13.802009216746084
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Bulimia nervosa,Rate,2019,50.199611622162074,80.07689188281792,28.685194955027985
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Bulimia nervosa,Rate,2019,37.73066052963236,59.81920283553777,21.814123011846757
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Autism spectrum disorders,Rate,2019,75.87459334830216,109.51130368042266,49.18316224517744
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Autism spectrum disorders,Rate,2019,26.10539834609608,38.15641375201099,17.097169924000276
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Autism spectrum disorders,Rate,2019,50.42919126314536,73.09443302796274,32.85468489889239
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Attention-deficit/hyperactivity disorder,Rate,2019,18.36675497942891,31.419043614575834,10.10426015371934
